index,race_id,horse_id,won,y_predict,top_prediction,accuracy
1996,5236,3143,0,0.43311566,0,False
1997,5236,3657,0,0.44240275,0,False
1998,5236,18,1,0.52067405,0,False
1999,5236,2221,0,0.07302774,0,False
2000,5236,4069,0,0.19309224,0,False
2001,5236,3514,0,0.26396793,0,False
2002,5236,2401,0,0.46626472,0,False
2003,5236,3672,0,0.6677993,1,False
2004,5236,38,0,0.105869055,0,False
2005,5236,2406,0,0.21236037,0,False
2006,5236,928,0,0.22560577,0,False
2007,5236,1704,0,0.409045,0,False
2008,5236,637,0,0.4328981,0,False
2009,5236,3233,0,0.19946916,0,False
2010,5237,3774,0,0.2922668,0,False
2011,5237,3967,0,0.53435194,0,False
2012,5237,3729,0,0.32903597,0,False
2013,5237,2709,1,0.61796176,1,True
2014,5237,4186,0,0.28452215,0,False
2015,5237,3016,0,0.42355198,0,False
2016,5237,2622,0,0.24754366,0,False
2017,5237,1266,0,0.2122693,0,False
2018,5237,2349,0,0.049647506,0,False
2019,5237,1586,0,0.5249332,0,False
2020,5237,1124,0,0.5189804,0,False
2021,5237,4124,0,0.31473008,0,False
2022,5237,1426,0,0.39508742,0,False
2023,5237,1885,0,0.31156245,0,False
2024,5238,4217,0,0.16292527,0,False
2025,5238,1600,0,0.3492188,0,False
2026,5238,1063,0,0.27343416,0,False
2027,5238,1580,0,0.18807678,0,False
2028,5238,3269,0,0.2661346,0,False
2029,5238,292,0,0.32217857,0,False
2030,5238,998,1,0.47647223,0,False
2031,5238,1655,0,0.5639982,1,False
2032,5238,2636,0,0.29507446,0,False
2033,5238,3510,0,0.37897533,0,False
2034,5238,4192,0,0.31261203,0,False
2035,5238,955,0,0.3532731,0,False
2036,5239,1281,0,0.39346927,0,False
2037,5239,807,0,0.32194164,0,False
2038,5239,4290,0,0.20425692,0,False
2039,5239,2702,0,0.29574677,0,False
2040,5239,4194,0,0.40674543,0,False
2041,5239,3017,0,0.30123103,0,False
2042,5239,4326,0,0.14379396,0,False
2043,5239,981,0,0.707656,1,False
2044,5239,153,0,0.2506261,0,False
2045,5239,3333,0,0.514642,0,False
2046,5239,181,0,0.19819249,0,False
2047,5239,508,1,0.18527593,0,False
2048,5239,1607,0,0.22450538,0,False
2049,5239,3425,0,0.6061806,0,False
2050,5240,4386,0,0.33153173,0,False
2051,5240,19,0,0.45857537,0,False
2052,5240,2871,0,0.19232781,0,False
2053,5240,1375,0,0.38430783,0,False
2054,5240,3219,0,0.15063152,0,False
2055,5240,3465,0,0.33862683,0,False
2056,5240,1261,0,0.08941176,0,False
2057,5240,3763,0,0.18805897,0,False
2058,5240,1008,0,0.4095446,0,False
2059,5240,2869,0,0.3031149,0,False
2060,5240,3433,0,0.37899372,0,False
2061,5240,956,0,0.2080852,0,False
2062,5240,1468,1,0.71682495,1,True
2063,5240,661,0,0.5262738,0,False
2064,5241,218,0,0.7097531,1,False
2065,5241,3179,0,0.3653636,0,False
2066,5241,2231,0,0.34583887,0,False
2067,5241,2912,0,0.4330878,0,False
2068,5241,1914,0,0.0732725,0,False
2069,5241,1225,0,0.42565048,0,False
2070,5241,1793,1,0.67756706,0,False
2071,5241,3456,0,0.16479775,0,False
2072,5241,2840,0,0.16833197,0,False
2073,5241,158,0,0.15397555,0,False
2074,5241,2236,0,0.5158181,0,False
2075,5241,1804,0,0.36653563,0,False
2076,5241,1339,0,0.36606666,0,False
2077,5242,2217,0,0.14792633,0,False
2078,5242,3047,0,0.33518964,0,False
2079,5242,1594,0,0.0702781,0,False
2080,5242,2085,1,0.20206013,0,False
2081,5242,1792,0,0.7336701,1,False
2082,5242,3068,0,0.33240268,0,False
2083,5242,1610,0,0.25666443,0,False
2084,5242,3927,0,0.26314574,0,False
2085,5242,3843,0,0.3309802,0,False
2086,5243,561,0,0.09622111,0,False
2087,5243,4274,0,0.56887,0,False
2088,5243,3050,1,0.6556958,1,True
2089,5243,4024,0,0.22042587,0,False
2090,5243,2562,0,0.38461414,0,False
2091,5243,85,0,0.3764611,0,False
2092,5243,745,0,0.1717732,0,False
2093,5243,3972,0,0.41387618,0,False
2094,5243,3854,0,0.0142434295,0,False
2095,5243,954,0,0.27486172,0,False
2096,5243,4131,0,0.56250364,0,False
2097,5243,1151,0,0.6514178,0,False
2098,5243,2769,0,0.09287815,0,False
2099,5243,1940,0,0.3839865,0,False
2100,5244,2580,0,0.9539677,1,False
2101,5244,3673,0,0.4540984,0,False
2102,5244,3714,0,0.38213462,0,False
2103,5244,1844,1,0.89192367,0,False
2104,5244,563,0,0.10057806,0,False
2105,5244,2886,0,0.12143464,0,False
2106,5244,4193,0,0.23643798,0,False
2107,5244,118,0,0.19229968,0,False
2108,5244,2589,0,0.33139965,0,False
2109,5244,70,0,0.41240716,0,False
2110,5244,3435,0,0.4965775,0,False
2111,5244,709,0,0.13640027,0,False
2112,5244,112,0,0.36227,0,False
2113,5244,3071,0,0.33438402,0,False
2114,5245,1469,0,0.30388057,0,False
2115,5245,1698,0,0.26738712,0,False
2116,5245,1701,0,0.39785275,0,False
2117,5245,2830,1,0.61754537,0,False
2118,5245,932,0,0.346373,0,False
2119,5245,993,0,0.12125932,0,False
2120,5245,2907,0,0.5798375,0,False
2121,5245,1574,0,0.6482365,1,False
2122,5245,224,0,0.09259471,0,False
2123,5245,944,0,0.16711062,0,False
2124,5245,2554,0,0.40460536,0,False
2125,5245,536,0,0.06686165,0,False
2126,5246,3323,0,0.14910473,0,False
2127,5246,2303,1,0.44869727,0,False
2128,5246,321,0,0.49342656,0,False
2129,5246,1997,0,0.7996226,1,False
2130,5246,3960,0,0.42446712,0,False
2131,5246,2300,0,0.18471922,0,False
2132,5246,1606,0,0.22889176,0,False
2133,5246,2818,0,0.14339493,0,False
2134,5246,3507,0,0.35952553,0,False
2135,5246,1073,0,0.308435,0,False
2136,5246,1908,0,0.55101866,0,False
2137,5246,1641,0,0.18603174,0,False
2138,5247,298,0,0.4576687,0,False
2139,5247,3761,1,0.39673242,0,False
2140,5247,596,0,0.2972794,0,False
2141,5247,2427,0,0.3027005,0,False
2142,5247,3400,0,0.21819676,0,False
2143,5247,1939,0,0.5154548,1,False
2144,5247,3774,0,0.4673597,0,False
2145,5247,493,0,0.23931685,0,False
2146,5247,2234,0,0.12804258,0,False
2147,5247,27,0,0.2797863,0,False
2148,5247,4229,0,0.32097423,0,False
2149,5247,1976,0,0.19826725,0,False
2150,5248,1612,0,0.1832265,0,False
2151,5248,4231,0,0.34964892,0,False
2152,5248,2696,0,0.2793948,0,False
2153,5248,2593,1,0.8954778,1,True
2154,5248,2858,0,0.33710098,0,False
2155,5248,3867,0,0.27102098,0,False
2156,5248,615,0,0.35533297,0,False
2157,5248,3938,0,0.36302954,0,False
2158,5249,2078,0,0.45276323,0,False
2159,5249,406,0,0.40231428,0,False
2160,5249,963,0,0.4214213,0,False
2161,5249,3969,0,0.38122,0,False
2162,5249,3013,0,0.17237417,0,False
2163,5249,2629,0,0.24175361,0,False
2164,5249,3210,0,0.627978,1,False
2165,5249,1978,1,0.54668903,0,False
2166,5249,2584,0,0.3369125,0,False
2167,5249,1756,0,0.10632394,0,False
2168,5249,2528,0,0.60117143,0,False
2169,5249,2244,0,0.19904941,0,False
2170,5250,3148,0,0.088817865,0,False
2171,5250,3552,0,0.27736875,0,False
2172,5250,3718,0,0.7376182,1,False
2173,5250,2710,0,0.50943184,0,False
2174,5250,2399,1,0.23729077,0,False
2175,5250,706,0,0.4068056,0,False
2176,5250,1938,0,0.47076973,0,False
2177,5250,4134,0,0.2694356,0,False
2178,5250,729,0,0.34523308,0,False
2179,5250,1249,0,0.63371694,0,False
2180,5250,1495,0,0.5742746,0,False
2181,5250,3523,0,0.28293616,0,False
2182,5251,3198,1,0.48436487,0,False
2183,5251,3502,0,0.69070023,0,False
2184,5251,3145,0,0.90381926,1,False
2185,5251,2681,0,0.3811705,0,False
2186,5251,1333,0,0.09791724,0,False
2187,5251,3645,0,0.07831961,0,False
2188,5251,1801,0,0.26958242,0,False
2189,5251,311,0,0.1960081,0,False
2190,5251,1555,0,0.39690745,0,False
2191,5251,3181,0,0.2873888,0,False
2192,5251,3515,0,0.43598482,0,False
2193,5251,2405,0,0.122060575,0,False
2194,5252,2579,0,0.4874286,0,False
2195,5252,180,0,0.2733305,0,False
2196,5252,1232,0,0.32516712,0,False
2197,5252,4195,0,0.46974558,0,False
2198,5252,2544,0,0.18655626,0,False
2199,5252,2302,0,0.39952746,0,False
2200,5252,964,1,0.42649943,0,False
2201,5252,2832,0,0.40420106,0,False
2202,5252,1707,0,0.14940242,0,False
2203,5252,1619,0,0.5325741,1,False
2204,5252,780,0,0.25441894,0,False
2205,5252,3460,0,0.3336899,0,False
2206,5253,698,0,0.46141022,0,False
2207,5253,575,0,0.32061577,0,False
2208,5253,777,0,0.064909495,0,False
2209,5253,459,0,0.2726877,0,False
2210,5253,404,0,0.3168181,0,False
2211,5253,1150,0,0.3147687,0,False
2212,5253,812,0,0.18412867,0,False
2213,5253,3332,0,0.8554307,1,False
2214,5253,3665,1,0.3853095,0,False
2215,5253,2024,0,0.24149372,0,False
2216,5253,598,0,0.12268855,0,False
2217,5253,1233,0,0.30279136,0,False
2218,5254,3142,0,0.20494334,0,False
2219,5254,1,0,0.65849864,0,False
2220,5254,3135,0,0.15409188,0,False
2221,5254,3957,0,0.29131877,0,False
2222,5254,68,0,0.16933104,0,False
2223,5254,2443,0,0.4335146,0,False
2224,5254,1606,0,0.36946428,0,False
2225,5254,1283,0,0.38701874,0,False
2226,5254,2756,0,0.41225532,0,False
2227,5254,2623,1,0.73396665,1,True
2228,5254,2410,0,0.4349473,0,False
2229,5254,479,0,0.16179729,0,False
2230,5254,2574,0,0.21212743,0,False
2231,5254,2287,0,0.19361208,0,False
2232,5255,163,1,0.46262735,0,False
2233,5255,3796,0,0.43283087,0,False
2234,5255,2530,0,0.3561352,0,False
2235,5255,1959,0,0.48815247,0,False
2236,5255,994,0,0.2376294,0,False
2237,5255,3390,0,0.22219814,0,False
2238,5255,4096,0,0.7284136,1,False
2239,5255,551,0,0.10034966,0,False
2240,5255,2420,0,0.30071807,0,False
2241,5255,2469,0,0.3735643,0,False
2242,5255,1003,0,0.28097874,0,False
2243,5255,449,0,0.30091935,0,False
2244,5256,2836,0,0.77654976,1,False
2245,5256,2422,0,0.09058438,0,False
2246,5256,653,0,0.33512738,0,False
2247,5256,931,0,0.13637944,0,False
2248,5256,2586,1,0.6997166,0,False
2249,5256,4266,0,0.65982336,0,False
2250,5256,2801,0,0.36460215,0,False
2251,5256,2115,0,0.14052032,0,False
2252,5256,1055,0,0.27799147,0,False
2253,5256,695,0,0.44278997,0,False
2254,5256,58,0,0.20958224,0,False
2255,5256,314,0,0.2582469,0,False
2256,5257,2084,0,0.2966636,0,False
2257,5257,1014,0,0.34652257,0,False
2258,5257,1541,0,0.38183084,0,False
2259,5257,1257,0,0.47811267,0,False
2260,5257,153,0,0.46604916,0,False
2261,5257,1569,0,0.2767546,0,False
2262,5257,3974,0,0.40149736,0,False
2263,5257,3876,0,0.21791807,0,False
2264,5257,1368,0,0.2688499,0,False
2265,5257,3464,1,0.6064395,0,False
2266,5257,24,0,0.80123127,1,False
2267,5257,3720,0,0.07515131,0,False
2268,5257,1125,0,0.10861189,0,False
2269,5257,629,0,0.28575015,0,False
2270,5258,985,0,0.45423412,0,False
2271,5258,1085,0,0.07129141,0,False
2272,5258,1297,0,0.19484656,0,False
2273,5258,833,1,0.7111981,1,True
2274,5258,3751,0,0.65625876,0,False
2275,5258,3765,0,0.5941063,0,False
2276,5258,4193,0,0.10743231,0,False
2277,5258,2529,0,0.5598247,0,False
2278,5258,2886,0,0.11114103,0,False
2279,5258,2404,0,0.22425391,0,False
2280,5258,639,0,0.15951678,0,False
2281,5258,2000,0,0.2770751,0,False
2282,5258,2237,0,0.29653838,0,False
2283,5258,3201,0,0.13351728,0,False
2284,5259,1507,0,0.5005799,1,False
2285,5259,2734,0,0.40566984,0,False
2286,5259,2613,0,0.33122826,0,False
2287,5259,3177,0,0.34894735,0,False
2288,5259,4271,0,0.48507673,0,False
2289,5259,3183,0,0.1515936,0,False
2290,5259,1603,0,0.3071725,0,False
2291,5259,3002,0,0.36329404,0,False
2292,5259,4118,0,0.0707514,0,False
2293,5259,1120,0,0.32748395,0,False
2294,5259,1231,0,0.2987517,0,False
2295,5259,2135,1,0.3174246,0,False
2296,5259,297,0,0.3404631,0,False
2297,5259,1562,0,0.10634099,0,False
2298,5260,3639,1,0.8861801,1,True
2299,5260,4268,0,0.26244426,0,False
2300,5260,3926,0,0.20970754,0,False
2301,5260,1974,0,0.16873316,0,False
2302,5260,605,0,0.64926404,0,False
2303,5260,3259,0,0.13961138,0,False
2304,5260,2218,0,0.13006471,0,False
2305,5260,2770,0,0.35428113,0,False
2306,5260,2597,0,0.31680086,0,False
2307,5260,3861,0,0.22852014,0,False
2308,5260,4126,0,0.55016476,0,False
2309,5260,667,0,0.07856748,0,False
2310,5261,2100,0,0.16850601,0,False
2311,5261,1805,0,0.13356581,0,False
2312,5261,1981,1,0.23080164,0,False
2313,5261,874,0,0.39913082,0,False
2314,5261,1695,0,0.57496333,0,False
2315,5261,3193,0,0.35630697,0,False
2316,5261,2563,0,0.2919444,0,False
2317,5261,3043,0,0.71372813,1,False
2318,5261,212,0,0.5065187,0,False
2319,5261,3956,0,0.13197468,0,False
2320,5261,3467,0,0.16457917,0,False
2321,5261,3004,0,0.4101722,0,False
2322,5261,3798,0,0.43163446,0,False
2323,5261,628,0,0.48096177,0,False
2324,5262,1934,0,0.4117576,0,False
2325,5262,3923,0,0.46921855,0,False
2326,5262,3191,0,0.11154364,0,False
2327,5262,2905,0,0.4857107,0,False
2328,5262,3799,0,0.7490582,1,False
2329,5262,2838,0,0.31907696,0,False
2330,5262,1702,0,0.248813,0,False
2331,5262,3525,1,0.3734376,0,False
2332,5262,3757,0,0.17839944,0,False
2333,5262,3908,0,0.3953948,0,False
2334,5262,555,0,0.18745847,0,False
2335,5262,1797,0,0.113999575,0,False
2336,5263,3194,0,0.43428093,0,False
2337,5263,2106,0,0.747012,0,False
2338,5263,983,0,0.2806512,0,False
2339,5263,1557,0,0.52708083,0,False
2340,5263,296,0,0.31109956,0,False
2341,5263,4354,0,0.21423413,0,False
2342,5263,1312,0,0.46754026,0,False
2343,5263,2144,0,0.29838085,0,False
2344,5263,4336,0,0.09796985,0,False
2345,5263,811,0,0.79963833,1,False
2346,5263,2738,0,0.56540203,0,False
2347,5263,1886,1,0.3838448,0,False
2348,5264,1063,0,0.116774365,0,False
2349,5264,1580,0,0.29507732,0,False
2350,5264,292,0,0.5292573,0,False
2351,5264,3200,0,0.1594152,0,False
2352,5264,168,0,0.38040212,0,False
2353,5264,3510,0,0.57644373,1,False
2354,5264,3519,0,0.35012406,0,False
2355,5264,2636,1,0.34493625,0,False
2356,5264,2493,0,0.36204466,0,False
2357,5264,4192,0,0.46225023,0,False
2358,5264,479,0,0.14866585,0,False
2359,5265,3781,0,0.122251146,0,False
2360,5265,4279,1,0.52962536,0,False
2361,5265,3363,0,0.45912802,0,False
2362,5265,1556,0,0.45585036,0,False
2363,5265,174,0,0.42123237,0,False
2364,5265,116,0,0.18619607,0,False
2365,5265,2918,0,0.25331435,0,False
2366,5265,1283,0,0.37710065,0,False
2367,5265,3402,0,0.52420914,0,False
2368,5265,1704,0,0.649363,1,False
2369,5265,3887,0,0.30397102,0,False
2370,5265,173,0,0.16141516,0,False
2371,5266,4307,0,0.24779536,0,False
2372,5266,512,0,0.4789642,0,False
2373,5266,2444,0,0.35085744,0,False
2374,5266,3864,0,0.14281458,0,False
2375,5266,1959,0,0.3863879,0,False
2376,5266,2398,0,0.17328434,0,False
2377,5266,4186,0,0.18001004,0,False
2378,5266,2421,1,0.41460335,0,False
2379,5266,518,0,0.6807526,1,False
2380,5266,3800,0,0.37377164,0,False
2381,5266,1356,0,0.3378322,0,False
2382,5266,1568,0,0.1203272,0,False
2383,5267,213,0,0.6451456,1,False
2384,5267,1494,0,0.29234788,0,False
2385,5267,298,0,0.3484982,0,False
2386,5267,35,0,0.37903604,0,False
2387,5267,3428,0,0.09669602,0,False
2388,5267,2113,0,0.32422575,0,False
2389,5267,413,0,0.31170434,0,False
2390,5267,1018,0,0.11342624,0,False
2391,5267,3759,0,0.11435511,0,False
2392,5267,3572,1,0.6196049,0,False
2393,5267,27,0,0.30573687,0,False
2394,5268,1280,0,0.45615512,0,False
2395,5268,3401,0,0.45142972,0,False
2396,5268,3849,0,0.23842883,0,False
2397,5268,2963,0,0.4019463,0,False
2398,5268,2598,1,0.4930831,0,False
2399,5268,1248,0,0.40631804,0,False
2400,5268,1662,0,0.3256375,0,False
2401,5268,2271,0,0.5542024,0,False
2402,5268,1608,0,0.24182566,0,False
2403,5268,664,0,0.24944963,0,False
2404,5268,1253,0,0.70228225,1,False
2405,5268,1977,0,0.086663924,0,False
2406,5269,1446,0,0.18674305,0,False
2407,5269,1598,0,0.18870397,0,False
2408,5269,36,0,0.5156527,0,False
2409,5269,901,0,0.44420522,0,False
2410,5269,4079,0,0.56184965,1,False
2411,5269,3968,0,0.31844336,0,False
2412,5269,1980,0,0.29839483,0,False
2413,5269,70,0,0.49280527,0,False
2414,5269,2235,0,0.45512798,0,False
2415,5269,3313,0,0.16298716,0,False
2416,5269,411,1,0.43683293,0,False
2417,5269,30,0,0.24690588,0,False
2418,5270,3863,0,0.40183794,0,False
2419,5270,3270,0,0.51014364,0,False
2420,5270,927,0,0.39927316,0,False
2421,5270,2809,0,0.43528175,0,False
2422,5270,2143,0,0.40963376,0,False
2423,5270,2403,1,0.66193014,1,True
2424,5270,4388,0,0.27156284,0,False
2425,5270,85,0,0.22794586,0,False
2426,5270,3026,0,0.05608064,0,False
2427,5270,3022,0,0.49403816,0,False
2428,5270,1233,0,0.31730002,0,False
2429,5271,2540,0,0.32938492,0,False
2430,5271,2576,0,0.4612142,0,False
2431,5271,2400,0,0.51005405,0,False
2432,5271,3257,0,0.27984095,0,False
2433,5271,3266,0,0.33593965,0,False
2434,5271,2754,0,0.077498436,0,False
2435,5271,3522,0,0.50847083,0,False
2436,5271,836,0,0.6041221,1,False
2437,5271,1264,1,0.5480237,0,False
2438,5271,466,0,0.16170505,0,False
2439,5271,2725,0,0.16455826,0,False
2440,5272,3211,0,0.44575536,0,False
2441,5272,1156,0,0.25160658,0,False
2442,5272,2266,0,0.49699306,0,False
2443,5272,4225,1,0.2673952,0,False
2444,5272,683,0,0.30267546,0,False
2445,5272,2382,0,0.09960827,0,False
2446,5272,107,0,0.58335793,1,False
2447,5272,2931,0,0.30889544,0,False
2448,5272,1920,0,0.4484889,0,False
2449,5272,1606,0,0.36139733,0,False
2450,5272,1308,0,0.28078374,0,False
2451,5272,2449,0,0.18940683,0,False
2452,5273,1084,0,0.20349537,0,False
2453,5273,2081,0,0.1016697,0,False
2454,5273,1243,0,0.53020334,0,False
2455,5273,1797,0,0.080816165,0,False
2456,5273,1427,0,0.6230241,0,False
2457,5273,4200,0,0.3096939,0,False
2458,5273,1197,0,0.63021237,1,False
2459,5273,2811,0,0.15236335,0,False
2460,5273,3893,0,0.26826304,0,False
2461,5273,3144,0,0.43937036,0,False
2462,5273,493,1,0.21769764,0,False
2463,5273,2528,0,0.52870876,0,False
2464,5273,1028,0,0.5707325,0,False
2465,5273,2107,0,0.29176444,0,False
2466,5274,1911,0,0.09632486,0,False
2467,5274,699,0,0.15072122,0,False
2468,5274,3020,0,0.46481925,0,False
2469,5274,1038,1,0.6203735,1,True
2470,5274,2762,0,0.33162308,0,False
2471,5274,3469,0,0.26874596,0,False
2472,5274,1620,0,0.15982813,0,False
2473,5274,3783,0,0.35382098,0,False
2474,5274,956,0,0.12717773,0,False
2475,5274,3425,0,0.6173457,0,False
2476,5274,904,0,0.15301953,0,False
2477,5274,2718,0,0.39388588,0,False
2478,5274,3920,0,0.2843516,0,False
2479,5274,2110,0,0.18197478,0,False
2480,5275,935,0,0.44058233,0,False
2481,5275,2921,0,0.35164317,0,False
2482,5275,3214,0,0.48751965,0,False
2483,5275,3871,0,0.40240064,0,False
2484,5275,1949,0,0.20007539,0,False
2485,5275,2520,0,0.34709382,0,False
2486,5275,2869,0,0.16382794,0,False
2487,5275,1294,0,0.28300846,0,False
2488,5275,607,0,0.8612893,1,False
2489,5275,2244,0,0.154534,0,False
2490,5275,1935,1,0.44243678,0,False
2491,5275,3184,0,0.036414765,0,False
2492,5276,3463,0,0.08820098,0,False
2493,5276,1622,0,0.53844386,0,False
2494,5276,323,0,0.38080475,0,False
2495,5276,981,1,0.6778402,0,False
2496,5276,3674,0,0.53862125,0,False
2497,5276,1355,0,0.103217445,0,False
2498,5276,2737,0,0.2064062,0,False
2499,5276,3760,0,0.4061136,0,False
2500,5276,7,0,0.8974372,1,False
2501,5276,3219,0,0.2212211,0,False
2502,5276,3730,0,0.32822642,0,False
2503,5276,1230,0,0.11490513,0,False
2504,5276,661,0,0.40873456,0,False
2505,5276,3208,0,0.26120868,0,False
2506,5277,4274,0,0.70755124,1,False
2507,5277,481,0,0.522057,0,False
2508,5277,3520,0,0.49671242,0,False
2509,5277,2592,0,0.17554969,0,False
2510,5277,745,0,0.28560668,0,False
2511,5277,842,0,0.12812176,0,False
2512,5277,2879,0,0.39061767,0,False
2513,5277,1788,0,0.3799279,0,False
2514,5277,3000,1,0.3325696,0,False
2515,5277,3202,0,0.17161947,0,False
2516,5277,848,0,0.31087568,0,False
2517,5277,3722,0,0.16684492,0,False
2518,5277,4278,0,0.18695489,0,False
2519,5277,3819,0,0.23146574,0,False
2520,5278,1037,1,0.8248259,1,True
2521,5278,1282,0,0.5024201,0,False
2522,5278,120,0,0.21544617,0,False
2523,5278,4196,0,0.5191461,0,False
2524,5278,4129,0,0.49667007,0,False
2525,5278,2573,0,0.1413365,0,False
2526,5278,1914,0,0.029051129,0,False
2527,5278,2339,0,0.30408207,0,False
2528,5278,4125,0,0.27208915,0,False
2529,5278,2082,0,0.40939686,0,False
2530,5278,3195,0,0.29417622,0,False
2531,5278,112,0,0.23607782,0,False
2532,5278,1972,0,0.19712597,0,False
2533,5278,158,0,0.22068933,0,False
2534,5279,2525,1,0.5795822,0,False
2535,5279,1157,0,0.052337833,0,False
2536,5279,702,0,0.81757474,1,False
2537,5279,404,0,0.42672315,0,False
2538,5279,2538,0,0.15979652,0,False
2539,5279,3512,0,0.6467188,0,False
2540,5279,1140,0,0.23717481,0,False
2541,5279,1082,0,0.22980966,0,False
2542,5279,1807,0,0.2586759,0,False
2543,5279,632,0,0.23547713,0,False
2544,5279,844,0,0.32787722,0,False
2545,5279,1678,0,0.21319307,0,False
2546,5280,2335,0,0.31490523,0,False
2547,5280,1090,1,0.54281074,1,True
2548,5280,4088,0,0.37215003,0,False
2549,5280,3867,0,0.38869706,0,False
2550,5280,3528,0,0.5409056,0,False
2551,5280,3673,0,0.4010923,0,False
2552,5280,295,0,0.37913176,0,False
2553,5280,2799,0,0.47958207,0,False
2554,5280,2556,0,0.39012846,0,False
2555,5280,2870,0,0.119056486,0,False
2556,5280,3435,0,0.16485281,0,False
2557,5280,1255,0,0.510401,0,False
2558,5280,1800,0,0.17516701,0,False
2559,5280,1787,0,0.16304499,0,False
2560,5281,1701,0,0.5941466,0,False
2561,5281,1056,0,0.29053316,0,False
2562,5281,34,0,0.28071955,0,False
2563,5281,633,0,0.42944676,0,False
2564,5281,2555,0,0.17681555,0,False
2565,5281,2225,0,0.2181769,0,False
2566,5281,3470,0,0.22848812,0,False
2567,5281,944,0,0.15896401,0,False
2568,5281,320,0,0.10784391,0,False
2569,5281,824,0,0.11436461,0,False
2570,5281,1723,0,0.52659786,0,False
2571,5281,549,0,0.45920455,0,False
2572,5281,4231,0,0.11153262,0,False
2573,5281,1588,1,0.8383088,1,True
2574,5282,2038,0,0.16529648,0,False
2575,5282,3641,0,0.08928081,0,False
2576,5282,3642,0,0.13910511,0,False
2577,5282,418,0,0.5843254,0,False
2578,5282,2716,1,0.5972865,1,True
2579,5282,942,0,0.5788827,0,False
2580,5282,1199,0,0.4813454,0,False
2581,5282,3113,0,0.36382762,0,False
2582,5282,3953,0,0.15267844,0,False
2583,5282,272,0,0.3725798,0,False
2584,5282,1958,0,0.1194546,0,False
2585,5283,1374,0,0.31251165,0,False
2586,5283,3672,0,0.8067487,1,False
2587,5283,166,0,0.21793528,0,False
2588,5283,2401,1,0.3842699,0,False
2589,5283,3323,0,0.17581862,0,False
2590,5283,4069,0,0.22257353,0,False
2591,5283,2406,0,0.3017842,0,False
2592,5283,928,0,0.29715383,0,False
2593,5283,2443,0,0.33872226,0,False
2594,5283,953,0,0.092087984,0,False
2595,5283,1254,0,0.40365928,0,False
2596,5283,637,0,0.48240244,0,False
2597,5283,1298,0,0.43761152,0,False
2598,5284,17,0,0.43832767,0,False
2599,5284,3959,0,0.552203,0,False
2600,5284,1792,0,0.5536027,1,False
2601,5284,1515,0,0.3209471,0,False
2602,5284,3194,1,0.36767438,0,False
2603,5284,1557,0,0.2756378,0,False
2604,5285,1600,0,0.4481212,0,False
2605,5285,3860,0,0.4872816,0,False
2606,5285,4157,0,0.24219118,0,False
2607,5285,1609,0,0.06985559,0,False
2608,5285,3143,0,0.3518768,0,False
2609,5285,2243,0,0.09424233,0,False
2610,5285,1091,0,0.20528063,0,False
2611,5285,1063,0,0.3007799,0,False
2612,5285,4282,1,0.33997804,0,False
2613,5285,3504,0,0.11633479,0,False
2614,5285,168,0,0.6064386,1,False
2615,5285,1947,0,0.2819267,0,False
2616,5285,3519,0,0.35053408,0,False
2617,5285,3644,0,0.45647368,0,False
2618,5286,3646,1,0.52027816,0,False
2619,5286,1881,0,0.3823,0,False
2620,5286,1047,0,0.36278573,0,False
2621,5286,3017,0,0.47815084,0,False
2622,5286,1754,0,0.12025974,0,False
2623,5286,124,0,0.2731156,0,False
2624,5286,730,0,0.0862046,0,False
2625,5286,4288,0,0.25484905,0,False
2626,5286,153,0,0.4992122,0,False
2627,5286,1432,0,0.81448734,1,False
2628,5286,1368,0,0.15211186,0,False
2629,5286,1003,0,0.22355732,0,False
2630,5286,1613,0,0.4629958,0,False
2631,5286,1279,0,0.1521416,0,False
2632,5287,115,0,0.4993928,0,False
2633,5287,3524,0,0.30797037,0,False
2634,5287,1495,0,0.22080173,0,False
2635,5287,1014,0,0.13707046,0,False
2636,5287,161,0,0.24691778,0,False
2637,5287,1257,1,0.56190443,0,False
2638,5287,2097,0,0.71246755,1,False
2639,5287,2739,0,0.0090837935,0,False
2640,5287,3464,0,0.6909791,0,False
2641,5287,3002,0,0.26993945,0,False
2642,5287,3974,0,0.42175463,0,False
2643,5287,3688,0,0.03861208,0,False
2644,5287,779,0,0.28881994,0,False
2645,5287,2119,0,0.19946812,0,False
2646,5288,626,0,0.2980806,0,False
2647,5288,781,0,0.21440965,0,False
2648,5288,3177,0,0.4310431,0,False
2649,5288,1573,0,0.29803878,0,False
2650,5288,3725,0,0.64513516,1,False
2651,5288,3465,1,0.4971729,0,False
2652,5288,3148,0,0.07981239,0,False
2653,5288,1603,0,0.53396285,0,False
2654,5288,3763,0,0.19982876,0,False
2655,5288,1722,0,0.3116472,0,False
2656,5288,3064,0,0.30628586,0,False
2657,5288,1120,0,0.36125672,0,False
2658,5288,1898,0,0.4406275,0,False
2659,5288,998,0,0.47362542,0,False
2660,5289,3216,1,0.7985289,1,True
2661,5289,4135,0,0.30448306,0,False
2662,5289,1031,0,0.40003714,0,False
2663,5289,2087,0,0.3530319,0,False
2664,5289,878,0,0.1392263,0,False
2665,5289,932,0,0.33284438,0,False
2666,5289,2867,0,0.46044624,0,False
2667,5289,993,0,0.5671618,0,False
2668,5289,1464,0,0.2837613,0,False
